id,source,source_subset,src_lang,tgt_lang,src_text,tgt_text,source_id,license,quality_status,verification_status,notes
TT-V2-TAT-00819,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ख़ुदा हाफ़िज़।,ᱥᱟᱹᱜᱩᱱ ᱡᱚᱦᱟᱨ !,hin:516744|sat:11164010|via_eng:516745,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00820,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अलविदा!,ᱡᱚᱦᱟᱨ !,hin:4078400|sat:11165053|via_eng:516745,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00821,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ख़ुदा हाफ़िज़।,ᱡᱚᱦᱟᱨ !,hin:516744|sat:11165053|via_eng:516745,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00822,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चाहो तो तुम जा सकती हो।,ᱟᱢ ᱪᱟᱞᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱢ ᱾,hin:2083523|sat:11388313|via_eng:518553,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00823,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बढ़िया!,ᱵᱟᱱᱴᱷᱤᱠ!,hin:4407729|sat:11163984|via_eng:52022,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00824,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बढ़िया!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ !,hin:4407729|sat:11184310|via_eng:52022,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00825,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चतुर!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ!,hin:6179026|sat:11193250|via_eng:52023,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00826,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चमकदार!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ!,hin:6179027|sat:11193250|via_eng:52023,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00827,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेधावी!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ!,hin:6179029|sat:11193250|via_eng:52023,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00828,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वाह!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ!,hin:6179147|sat:11193250|via_eng:52027,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00829,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,किताब पीली है।,ᱯᱟᱛᱚᱵ ᱫᱚ ᱥᱟᱥᱟᱝ ᱜᱮᱭᱟ ᱾,hin:10047704|sat:12645776|via_eng:5256981,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00830,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह उसका दोस्त है।,ᱩᱱᱤ ᱫᱚ ᱟᱡ ᱜᱟᱛᱮ ᱠᱟᱱᱟᱭ᱾,hin:482473|sat:10531751|via_eng:528006,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00831,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उड़!,ᱩᱰᱟᱹᱣ !,hin:11371042|sat:11184374|via_eng:5289484,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00832,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उड़ो!,ᱩᱰᱟᱹᱣ !,hin:11371043|sat:11184374|via_eng:5289484,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00833,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अगला!,ᱤᱱᱟᱹ ᱛᱟᱭᱚᱢ !,hin:11371044|sat:11184375|via_eng:5294542,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00834,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अगला!,ᱫᱚᱥᱟᱨ !,hin:11371044|sat:11184378|via_eng:5294542,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00835,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सुन...,ᱟᱧᱡᱚᱢ ᱢᱮ ᱹᱹᱹ,hin:11371045|sat:11184377|via_eng:5331118,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00836,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सुनो...,ᱟᱧᱡᱚᱢ ᱢᱮ ᱹᱹᱹ,hin:11371046|sat:11184377|via_eng:5331118,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00837,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सुनिए...,ᱟᱧᱡᱚᱢ ᱢᱮ ᱹᱹᱹ,hin:11371047|sat:11184377|via_eng:5331118,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00838,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चलो।,ᱛᱟᱲᱟᱢ ᱾,hin:11371049|sat:11184384|via_eng:5340459,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00839,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,फिर से!,ᱫᱩᱦᱲᱟᱹ!,hin:4640314|sat:11184385|via_eng:5355039,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00840,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,और एक बार!,ᱫᱩᱦᱲᱟᱹ!,hin:4640315|sat:11184385|via_eng:5355039,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00841,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,फिर!,ᱫᱩᱦᱲᱟᱹ!,hin:4640316|sat:11184385|via_eng:5355039,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00842,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,फिर एक बार!,ᱫᱩᱦᱲᱟᱹ!,hin:4640317|sat:11184385|via_eng:5355039,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00843,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"नमस्ते, टॉम।","ᱡᱚᱦᱟᱨ, ᱴᱚᱢ ᱾",hin:6829772|sat:11182869|via_eng:54604,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00844,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"नमस्कार, टॉम।","ᱡᱚᱦᱟᱨ, ᱴᱚᱢ ᱾",hin:6829774|sat:11182869|via_eng:54604,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00845,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"सलाम, टॉम।","ᱡᱚᱦᱟᱨ, ᱴᱚᱢ ᱾",hin:6829775|sat:11182869|via_eng:54604,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00846,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"हेलो, टॉम।","ᱡᱚᱦᱟᱨ, ᱴᱚᱢ ᱾",hin:6829776|sat:11182869|via_eng:54604,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00847,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह किसकी किताब है?,ᱱᱚᱶᱟ ᱯᱚᱛᱚᱵ ᱫᱚ ᱚᱠᱚᱭᱟᱜ ᱠᱟᱱᱟ?,hin:485548|sat:10552691|via_eng:54871,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00848,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ये किताबें मेरीं हैं।,ᱱᱚᱶᱟ ᱯᱚᱛᱚᱵ ᱫᱚ ᱤᱧᱟᱜ ᱠᱟᱱᱟ ᱾,hin:611428|sat:11195295|via_eng:55084,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00849,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ये क्या किताबें हैं?,ᱱᱚᱶᱟ ᱯᱚᱛᱚᱵ ᱠᱚᱫᱚ ᱚᱠᱚᱭᱟᱜ ᱠᱟᱱᱟ ?,hin:588555|sat:11195296|via_eng:55087,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00850,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ये कुत्ते बड़े हैं।,ᱱᱩᱠᱩ ᱥᱮᱛᱟ ᱫᱚ ᱢᱟᱨᱟᱝ ᱜᱮᱭᱟ ᱠᱚ ᱾,hin:475982|sat:11205019|via_eng:55306,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00851,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह एक किताब है।,ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱯᱚᱛᱚᱵ ᱠᱟᱱᱟ᱾,hin:443049|sat:10552681|via_eng:55399,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00852,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुस्कुरा!,ᱞᱟᱱᱫᱟ !,hin:11371051|sat:11195161|via_eng:5545232,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00853,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुस्कुराओ!,ᱞᱟᱱᱫᱟ !,hin:11371052|sat:11195161|via_eng:5545232,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00854,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम अहमद है।,ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱟᱹᱦᱢᱟᱹᱫ ᱠᱟᱱᱟ ᱾,hin:4083863|sat:10303025|via_eng:554618,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00855,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,केले पीले होते हैं।,ᱠᱟᱭᱨᱟ ᱫᱚ ᱥᱟᱥᱟᱝ ᱜᱮᱭᱟ ᱾,hin:10047694|sat:12645760|via_eng:559000,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00856,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम साशा है।,ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱥᱟᱥᱟ ᱠᱟᱱᱟ ᱾,hin:4083855|sat:10303027|via_eng:567334,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00857,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सो जाओ!,ᱡᱟᱹᱯᱤᱫ !,hin:9929516|sat:11195162|via_eng:5693342,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00858,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,क्या यह किताब तुम्हारी है?,ᱱᱚᱶᱟ ᱯᱚᱨᱚᱵ ᱫᱚ ᱪᱮᱫ ᱟᱢᱟᱜ ᱠᱟᱱᱟ?,hin:561269|sat:10552791|via_eng:56970,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00859,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हमेशा।,ᱥᱟᱨᱟᱜᱷᱟᱹᱬᱤᱡ ᱾,hin:11371053|sat:11195168|via_eng:5715657,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00860,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सही।,ᱴᱷᱤᱠ ᱾,hin:11371054|sat:11165119|via_eng:5723530,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00861,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम रिकार्डो है।,ᱟᱢᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱨᱤᱪᱟᱨᱰᱚ ᱠᱟᱱᱟ?,hin:4083847|sat:10303056|via_eng:5769626,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00862,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हे.,ᱡᱚᱦᱟᱨ ᱾,hin:6179116|sat:11163958|via_eng:590217,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00863,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सुनो तो.,ᱡᱚᱦᱟᱨ ᱾,hin:6179117|sat:11163958|via_eng:590217,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00864,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,घास पीली है।,ᱜᱷᱟᱥ ᱫᱚ ᱥᱟᱥᱟᱝ ᱜᱮᱭᱟ ᱾,hin:10047710|sat:12645777|via_eng:5927329,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00865,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कुत्ते वफ़ादार होते हैं।,ᱥᱮᱛᱟ ᱟᱹᱰᱤ ᱠᱚ ᱵᱷᱚᱨᱥᱟ ᱜᱮᱭᱟ ᱾,hin:3802007|sat:11758881|via_eng:593260,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00866,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,नकलची!,ᱱᱚᱠᱚᱞᱤᱭᱟ !,hin:11371055|sat:11195178|via_eng:5995112,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00867,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,लड़ो!,ᱞᱟᱹᱰᱷᱟᱹᱭ!,hin:11371056|sat:11195175|via_eng:6004026,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00868,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,लड़ो!,ᱛᱟᱯᱟᱢ !,hin:11371056|sat:11302727|via_eng:6004026,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00869,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सही में...,ᱥᱟᱹᱨᱤ ᱛᱮ ...,hin:8876326|sat:11184386|via_eng:6078396,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00870,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तालियां!,ᱛᱷᱟᱭᱚ ᱾,hin:11371058|sat:11184387|via_eng:6092582,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00871,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बैठ!,ᱫᱩᱲᱩᱵ !,hin:11371059|sat:11184391|via_eng:6092709,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00872,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बैठो!,ᱫᱩᱲᱩᱵ !,hin:11371060|sat:11184391|via_eng:6092709,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00873,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,साँस लीजिए।,ᱥᱟᱦᱮᱫ ᱾,hin:6544416|sat:11195184|via_eng:6092712,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00874,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सांस ले।,ᱥᱟᱦᱮᱫ ᱤᱫᱤ ᱾,hin:11371061|sat:11195186|via_eng:6092716,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00875,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सांस लो।,ᱥᱟᱦᱮᱫ ᱤᱫᱤ ᱾,hin:11371063|sat:11195186|via_eng:6092716,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00876,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सांस छोड़।,ᱥᱟᱦᱮᱫ ᱟᱲᱟᱜ ᱾,hin:11371064|sat:11195187|via_eng:6092717,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00877,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सांस छोड़ो।,ᱥᱟᱦᱮᱫ ᱟᱲᱟᱜ ᱾,hin:11371065|sat:11195187|via_eng:6092717,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00878,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं माफ़ी माँगता हूँ।,ᱤᱧ ᱤᱠᱟᱹ ᱠᱷᱚᱡᱚᱜ ᱠᱟᱹᱱᱟᱹᱧ ᱾,hin:6830416|sat:11175525|via_eng:610114,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00879,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चिल्ला!,ᱪᱤᱞᱟᱹᱣ !,hin:11371066|sat:11356985|via_eng:6102405,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00880,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सड़क पार करो।,ᱦᱚᱨ ᱯᱟᱨᱚᱢ ᱢᱮ᱾,hin:9865097|sat:10536949|via_eng:6102428,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00881,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चला!,ᱜᱟᱹᱰᱤ ᱪᱟᱹᱞᱩ !,hin:11371068|sat:11184394|via_eng:6102430,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00882,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,नाच।,ᱮᱱᱮᱡ ᱾,hin:8186543|sat:11195263|via_eng:6121104,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00883,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,नाचो।,ᱮᱱᱮᱡ ᱾,hin:8186544|sat:11195263|via_eng:6121104,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00884,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टाइप कर।,ᱞᱮᱠᱟᱱᱤᱡ ᱾,hin:11371069|sat:11195194|via_eng:6121161,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00885,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टाइप कर।,ᱞᱮᱠᱟᱱ ᱾,hin:11371069|sat:11195195|via_eng:6121161,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00886,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टाइप कर।,ᱞᱮᱠᱟᱱᱟᱜ ᱾,hin:11371069|sat:11195196|via_eng:6121161,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00887,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,प्याला सोने का बना है।,ᱠᱚᱯ ᱫᱚ ᱥᱚᱱᱟ ᱛᱮ ᱛᱮᱭᱟᱨ ᱠᱟᱱᱟ ᱾,hin:4027181|sat:11298803|via_eng:61234,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00888,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हो गया?,ᱦᱩᱭᱱᱟ ᱥᱮ ?,hin:11371070|sat:11184401|via_eng:6146104,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00889,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,टोपी!,ᱥᱟᱨᱦᱟᱣ !,hin:6179120|sat:11184320|via_eng:628227,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00890,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हम सहमत हैं।,ᱟᱞᱮ ᱦᱮᱸᱥᱮᱨᱤᱭᱟᱹ ᱮᱫᱟ ᱞᱮ ᱾,hin:6830423|sat:11175526|via_eng:628230,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00891,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उछलो.,ᱫᱚᱱ ᱾,hin:6179121|sat:11165050|via_eng:631038,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00892,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कूदो.,ᱫᱚᱱ ᱾,hin:6179122|sat:11165050|via_eng:631038,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00893,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,छलांग.,ᱫᱚᱱ ᱾,hin:6179123|sat:11165050|via_eng:631038,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00894,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उछलो.,ᱫᱚᱱ,hin:6179121|sat:11165059|via_eng:631038,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00895,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कूदो.,ᱫᱚᱱ,hin:6179122|sat:11165059|via_eng:631038,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00896,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,छलांग.,ᱫᱚᱱ,hin:6179123|sat:11165059|via_eng:631038,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00897,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,काला कुत्ता दौड़ा।,ᱦᱮᱱᱫᱮ ᱥᱮᱛᱟ ᱫᱟᱹᱲ ᱠᱮᱜᱼᱟᱭ ᱾,hin:4509603|sat:11748200|via_eng:632211,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
