id,source,source_subset,src_lang,tgt_lang,src_text,tgt_text,domain,license,quality_status,verification_status,source_id
TT-V2-COMB-00819,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बस कीजिए!,ᱛᱷᱩᱢ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315736|sat:11164022|via_eng:448320
TT-V2-COMB-00820,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुकिए!,ᱛᱷᱩᱢ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315739|sat:11164022|via_eng:448320
TT-V2-COMB-00821,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुक जाओ!,ᱛᱷᱩᱢ !,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315741|sat:11164022|via_eng:448320
TT-V2-COMB-00822,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुक जाइए!,ᱛᱷᱩᱢ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078463|sat:11164022|via_eng:448320
TT-V2-COMB-00823,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुक जा!,ᱛᱷᱩᱢ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4407732|sat:11164022|via_eng:448320
TT-V2-COMB-00824,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुको!,ᱛᱷᱩᱢ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315731|sat:11193275|via_eng:448320
TT-V2-COMB-00825,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुक!,ᱛᱷᱩᱢ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315732|sat:11193275|via_eng:448320
TT-V2-COMB-00826,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बस करो!,ᱛᱷᱩᱢ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315733|sat:11193275|via_eng:448320
TT-V2-COMB-00827,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बस कर!,ᱛᱷᱩᱢ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315734|sat:11193275|via_eng:448320
TT-V2-COMB-00828,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बस कीजिए!,ᱛᱷᱩᱢ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315736|sat:11193275|via_eng:448320
TT-V2-COMB-00829,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुकिए!,ᱛᱷᱩᱢ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315739|sat:11193275|via_eng:448320
TT-V2-COMB-00830,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुक जाओ!,ᱛᱷᱩᱢ!,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315741|sat:11193275|via_eng:448320
TT-V2-COMB-00831,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुक जाइए!,ᱛᱷᱩᱢ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078463|sat:11193275|via_eng:448320
TT-V2-COMB-00832,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रुक जा!,ᱛᱷᱩᱢ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4407732|sat:11193275|via_eng:448320
TT-V2-COMB-00836,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,जन्मदिन मुबारक हो!,ᱥᱟᱹᱜᱩᱱ ᱡᱟᱱᱟᱢ ᱢᱟᱦᱟᱸ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:476471|sat:11215377|via_eng:453219
TT-V2-COMB-00837,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम हेनरी है।,ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱦᱮᱱᱨᱭ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4907726|sat:10303022|via_eng:456449
TT-V2-COMB-00838,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,भूख लगी?,ᱨᱮᱝᱜᱮᱡ ᱠᱟᱱᱟ ?,health,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179096|sat:11164017|via_eng:457629
TT-V2-COMB-00839,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पागल!,ᱵᱚᱠᱟ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179099|sat:11164002|via_eng:460198
TT-V2-COMB-00840,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पागल!,ᱯᱟᱜᱽᱞᱟ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179099|sat:11193296|via_eng:460198
TT-V2-COMB-00841,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह तुम्हारा कुत्ता है।,ᱱᱩᱭ ᱫᱚ ᱟᱢ ᱥᱮᱛᱟ ᱜᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:476330|sat:11748172|via_eng:461910
TT-V2-COMB-00842,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धत् तेरे की.,ᱦᱮᱴ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179107|sat:11165084|via_eng:462424
TT-V2-COMB-00843,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,विष्ठा.,ᱦᱮᱴ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179108|sat:11165084|via_eng:462424
TT-V2-COMB-00844,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कैसे?,ᱪᱮᱞᱮᱠᱟ ?,numeracy,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4657605|sat:11170084|via_eng:4625687
TT-V2-COMB-00845,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कैसे?,ᱪᱮᱞᱠᱟ ?,numeracy,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4657605|sat:11170085|via_eng:4625687
TT-V2-COMB-00846,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कब ?,ᱛᱤᱧ ᱡᱷᱚᱜ ?,hygiene,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:8876324|sat:11170086|via_eng:4625694
TT-V2-COMB-00847,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कुत्ते गीले हैं।,ᱥᱮᱛᱟ ᱫᱚ ᱚᱫᱟ ᱜᱮᱭᱟ ᱠᱚ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10047885|sat:11748174|via_eng:462680
TT-V2-COMB-00848,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कौनसा फल लाल है?,ᱚᱠᱟ ᱡᱚ ᱫᱚ ᱟᱨᱟᱜ ᱜᱟᱭᱟ ?,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3670992|sat:12638968|via_eng:464572
TT-V2-COMB-00849,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कौनसा फल लाल होता है?,ᱚᱠᱟ ᱡᱚ ᱫᱚ ᱟᱨᱟᱜ ᱜᱟᱭᱟ ?,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4509586|sat:12638968|via_eng:464572
TT-V2-COMB-00850,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे पीला अच्छा लगता है।,ᱤᱧ ᱥᱟᱥᱟᱝ ᱠᱩᱥᱤᱭᱟᱜ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10047713|sat:12645764|via_eng:4650860
TT-V2-COMB-00851,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे पीला पसंद है।,ᱤᱧ ᱥᱟᱥᱟᱝ ᱠᱩᱥᱤᱭᱟᱜ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10047714|sat:12645764|via_eng:4650860
TT-V2-COMB-00852,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रविवार को मैं आराम करता हूँ।,ᱤᱧ ᱥᱤᱸᱜᱮ ᱢᱟᱦᱟᱸ ᱨᱮ ᱡᱤᱨᱟᱣᱜ ᱠᱟᱹᱱᱟᱹᱧ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4635979|sat:10550524|via_eng:4754195
TT-V2-COMB-00853,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,नहीं।,ᱵᱟᱝ,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078396|sat:10291162|via_eng:477061
TT-V2-COMB-00854,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,नहीं।,ᱵᱟᱝᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078396|sat:10307927|via_eng:477061
TT-V2-COMB-00855,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,नहीं।,ᱵᱟᱝ ᱜᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078396|sat:11193297|via_eng:477061
TT-V2-COMB-00858,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सूरज लाल है।,ᱥᱤᱧ ᱪᱟᱱᱫᱚ ᱫᱚ ᱟᱨᱟᱜ ᱜᱮᱭᱟᱭ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3670993|sat:11147296|via_eng:477369
TT-V2-COMB-00860,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे यह कुत्ता अच्छा लगता है।,ᱤᱧ ᱥᱮᱛᱟ ᱠᱩᱥᱤᱭᱟ ᱠᱚᱣᱟᱹᱧ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:491913|sat:11205018|via_eng:48293
TT-V2-COMB-00861,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वही तो!,ᱥᱚᱴᱷᱤᱠ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:491741|sat:11193298|via_eng:483280
TT-V2-COMB-00862,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बिलकुल!,ᱥᱚᱴᱷᱤᱠ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179112|sat:11193298|via_eng:483280
TT-V2-COMB-00863,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हैना?,ᱴᱷᱤᱠ ?,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371038|sat:11170087|via_eng:4838261
TT-V2-COMB-00864,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,भारत की राजधानी नई दिल्ली है।,ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱨᱟᱡᱜᱟᱲ ᱫᱚ ᱱᱟᱶᱟ ᱫᱮᱞᱤ ᱠᱟᱱᱟ ᱾,numeracy,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:487565|sat:10776026|via_eng:487564
TT-V2-COMB-00865,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,जो भी हो!,ᱡᱟᱦᱱᱟᱜ ᱜᱮ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078398|sat:11163967|via_eng:491243
TT-V2-COMB-00866,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,जो भी!,ᱡᱟᱦᱱᱟᱜ ᱜᱮ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078399|sat:11163967|via_eng:491243
TT-V2-COMB-00867,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कुत्ता मेरा है।,ᱥᱮᱛᱟ ᱫᱚ ᱤᱧᱤᱧᱡ ᱠᱟᱱᱟᱭ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:506567|sat:11748176|via_eng:493294
TT-V2-COMB-00868,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,घर आग में लिपटा हुआ था।,ᱚᱲᱟᱜ ᱫᱚ ᱡᱩᱞᱩᱜ ᱠᱟᱱᱟ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:483884|sat:10568957|via_eng:49333
TT-V2-COMB-00869,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह मेरी तीसरी शादी है।,ᱱᱚᱶᱟ ᱫᱚ ᱤᱧᱟᱜ ᱛᱮᱥᱟᱨ ᱵᱟᱯᱞᱟ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11265459|sat:11264822|via_eng:4984299
TT-V2-COMB-00870,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,आपसे मिलकर खुशी हुई।,ᱟᱢ ᱥᱟᱶ ᱧᱟᱯᱟᱢ ᱠᱮᱛᱮ ᱵᱮᱥ ᱤᱧ ᱵᱩᱡᱷᱟᱹᱣ ᱠᱮᱜᱼᱟ ᱾,teacher_student_dialogue,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:506552|sat:11163715|via_eng:499617
TT-V2-COMB-00871,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हम शादी से संबंधित हैं।,ᱟᱞᱟᱝ ᱫᱚ ᱵᱟᱯᱞᱟ ᱞᱮᱠᱷᱟ ᱛᱮ ᱡᱩᱲᱟᱹᱣ ᱢᱮᱱᱟᱜ ᱞᱟᱝᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11265460|sat:11264823|via_eng:5006744
TT-V2-COMB-00872,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बंदर पेड़ पर चढ़ा।,ᱦᱟᱹᱬᱩ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱫᱚᱨᱮ ᱫᱮᱡ ᱮᱱᱟᱭ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:485520|sat:11307539|via_eng:50347
TT-V2-COMB-00873,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सावधान।,ᱦᱩᱥᱤᱭᱟᱹᱨ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371039|sat:11170107|via_eng:5101021
TT-V2-COMB-00875,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सावधान!,ᱦᱩᱥᱤᱭᱟᱹᱨ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2288533|sat:11165080|via_eng:513069
TT-V2-COMB-00878,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कृपया जाईये।,ᱫᱟᱭᱟᱠᱟᱛᱮ ᱪᱟᱞᱟᱜ ᱢᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:588577|sat:11175524|via_eng:516403
TT-V2-COMB-00879,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अलविदा!,ᱥᱟᱹᱜᱩᱱ ᱡᱚᱦᱟᱨ !,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078400|sat:11164010|via_eng:516745
TT-V2-COMB-00880,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ख़ुदा हाफ़िज़।,ᱥᱟᱹᱜᱩᱱ ᱡᱚᱦᱟᱨ !,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:516744|sat:11164010|via_eng:516745
TT-V2-COMB-00881,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अलविदा!,ᱡᱚᱦᱟᱨ !,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078400|sat:11165053|via_eng:516745
TT-V2-COMB-00882,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ख़ुदा हाफ़िज़।,ᱡᱚᱦᱟᱨ !,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:516744|sat:11165053|via_eng:516745
TT-V2-COMB-00883,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चाहो तो तुम जा सकती हो।,ᱟᱢ ᱪᱟᱞᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱢ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2083523|sat:11388313|via_eng:518553
TT-V2-COMB-00886,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चतुर!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ!,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179026|sat:11193250|via_eng:52023
TT-V2-COMB-00887,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चमकदार!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ!,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179027|sat:11193250|via_eng:52023
TT-V2-COMB-00888,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेधावी!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ!,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179029|sat:11193250|via_eng:52023
TT-V2-COMB-00889,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वाह!,ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ!,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179147|sat:11193250|via_eng:52027
TT-V2-COMB-00890,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,किताब पीली है।,ᱯᱟᱛᱚᱵ ᱫᱚ ᱥᱟᱥᱟᱝ ᱜᱮᱭᱟ ᱾,literacy,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10047704|sat:12645776|via_eng:5256981
TT-V2-COMB-00891,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह उसका दोस्त है।,ᱩᱱᱤ ᱫᱚ ᱟᱡ ᱜᱟᱛᱮ ᱠᱟᱱᱟᱭ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:482473|sat:10531751|via_eng:528006
TT-V2-COMB-00892,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उड़!,ᱩᱰᱟᱹᱣ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371042|sat:11184374|via_eng:5289484
TT-V2-COMB-00893,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उड़ो!,ᱩᱰᱟᱹᱣ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371043|sat:11184374|via_eng:5289484
TT-V2-COMB-00894,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अगला!,ᱤᱱᱟᱹ ᱛᱟᱭᱚᱢ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371044|sat:11184375|via_eng:5294542
TT-V2-COMB-00895,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अगला!,ᱫᱚᱥᱟᱨ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371044|sat:11184378|via_eng:5294542
TT-V2-COMB-00896,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सुन...,ᱟᱧᱡᱚᱢ ᱢᱮ ᱹᱹᱹ,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371045|sat:11184377|via_eng:5331118
TT-V2-COMB-00897,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सुनो...,ᱟᱧᱡᱚᱢ ᱢᱮ ᱹᱹᱹ,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371046|sat:11184377|via_eng:5331118
TT-V2-COMB-00898,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सुनिए...,ᱟᱧᱡᱚᱢ ᱢᱮ ᱹᱹᱹ,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371047|sat:11184377|via_eng:5331118
TT-V2-COMB-00899,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चलो।,ᱛᱟᱲᱟᱢ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371049|sat:11184384|via_eng:5340459
TT-V2-COMB-00900,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,फिर से!,ᱫᱩᱦᱲᱟᱹ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4640314|sat:11184385|via_eng:5355039
TT-V2-COMB-00901,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,और एक बार!,ᱫᱩᱦᱲᱟᱹ!,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4640315|sat:11184385|via_eng:5355039
TT-V2-COMB-00902,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,फिर!,ᱫᱩᱦᱲᱟᱹ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4640316|sat:11184385|via_eng:5355039
TT-V2-COMB-00903,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,फिर एक बार!,ᱫᱩᱦᱲᱟᱹ!,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4640317|sat:11184385|via_eng:5355039
TT-V2-COMB-00904,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"नमस्ते, टॉम।","ᱡᱚᱦᱟᱨ, ᱴᱚᱢ ᱾",greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829772|sat:11182869|via_eng:54604
TT-V2-COMB-00905,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"नमस्कार, टॉम।","ᱡᱚᱦᱟᱨ, ᱴᱚᱢ ᱾",greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829774|sat:11182869|via_eng:54604
TT-V2-COMB-00906,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"सलाम, टॉम।","ᱡᱚᱦᱟᱨ, ᱴᱚᱢ ᱾",greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829775|sat:11182869|via_eng:54604
TT-V2-COMB-00907,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"हेलो, टॉम।","ᱡᱚᱦᱟᱨ, ᱴᱚᱢ ᱾",greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829776|sat:11182869|via_eng:54604
TT-V2-COMB-00908,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह किसकी किताब है?,ᱱᱚᱶᱟ ᱯᱚᱛᱚᱵ ᱫᱚ ᱚᱠᱚᱭᱟᱜ ᱠᱟᱱᱟ?,literacy,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:485548|sat:10552691|via_eng:54871
TT-V2-COMB-00910,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ये क्या किताबें हैं?,ᱱᱚᱶᱟ ᱯᱚᱛᱚᱵ ᱠᱚᱫᱚ ᱚᱠᱚᱭᱟᱜ ᱠᱟᱱᱟ ?,literacy,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:588555|sat:11195296|via_eng:55087
TT-V2-COMB-00911,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,ये कुत्ते बड़े हैं।,ᱱᱩᱠᱩ ᱥᱮᱛᱟ ᱫᱚ ᱢᱟᱨᱟᱝ ᱜᱮᱭᱟ ᱠᱚ ᱾,measurement,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:475982|sat:11205019|via_eng:55306
TT-V2-COMB-00912,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,यह एक किताब है।,ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱯᱚᱛᱚᱵ ᱠᱟᱱᱟ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:443049|sat:10552681|via_eng:55399
TT-V2-COMB-00913,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुस्कुरा!,ᱞᱟᱱᱫᱟ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371051|sat:11195161|via_eng:5545232
TT-V2-COMB-00914,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुस्कुराओ!,ᱞᱟᱱᱫᱟ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11371052|sat:11195161|via_eng:5545232
TT-V2-COMB-00915,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम अहमद है।,ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱟᱹᱦᱢᱟᱹᱫ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4083863|sat:10303025|via_eng:554618
TT-V2-COMB-00916,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,केले पीले होते हैं।,ᱠᱟᱭᱨᱟ ᱫᱚ ᱥᱟᱥᱟᱝ ᱜᱮᱭᱟ ᱾,addition,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10047694|sat:12645760|via_eng:559000
TT-V2-COMB-00917,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मेरा नाम साशा है।,ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱥᱟᱥᱟ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4083855|sat:10303027|via_eng:567334
